opening_eco,opening_name,avg_rating_delta,w_win_rate,b_win_rate,n_games_played,avg_white_rating,avg_black_rating
C21,Danish Gambit Accepted |  Copenhagen Defense,111.55555555555556,55.55555555555556,44.44444444444444,9,1503.6666666666667,1623.0
C21,Danish Gambit Accepted |  Schlechter Defense,129.0,100.0,0.0,1,2225.0,2096.0
C21,Danish Gambit Declined |  Sorensen Defense,183.33333333333334,33.333333333333336,66.66666666666667,3,1929.3333333333333,1832.6666666666667
C21,King's Pawn Game: Beyer Gambit,29.181818181818183,72.72727272727273,27.272727272727273,11,1400.8181818181818,1358.7272727272727
C22,Center Game: Berger Variation,19.25,58.333333333333336,41.666666666666664,12,1525.3333333333333,1533.4166666666667
C22,Center Game: Hall Variation,120.83333333333333,16.666666666666668,83.33333333333333,6,1449.8333333333333,1524.3333333333333
C22,Center Game: Normal Variation,123.8,32.5,67.5,40,1432.15,1489.35
C22,Center Game: Paulsen Attack Variation,-59.46153846153846,23.076923076923077,76.92307692307692,13,1607.7692307692307,1489.8461538461538
C23,Bishop's Opening,66.29347826086956,59.78260869565217,40.21739130434783,92,1487.0217391304348,1482.2282608695652
C23,Bishop's Opening: Berlin Defense |  Greco Gambit,-42.0,0.0,100.0,1,1750.0,1708.0
C23,Bishop's Opening: Calabrese Countergambit,79.66666666666667,83.33333333333333,16.666666666666668,6,1765.1666666666667,1688.8333333333333
C23,Bishop's Opening: Khan Gambit,70.4,20.0,80.0,5,1297.6,1323.6
C23,Bishop's Opening: Lewis Gambit,-161.0,100.0,0.0,1,1929.0,2090.0
C23,Bishop's Opening: Philidor Counterattack,231.88888888888889,66.66666666666667,33.333333333333336,9,1564.4444444444443,1449.888888888889
C23,Bishop's Opening: Philidor Variation,-82.0,100.0,0.0,1,1662.0,1744.0
C24,Bishop's Opening: Berlin Defense,121.46666666666667,70.66666666666667,29.333333333333332,75,1572.08,1486.9333333333334
C24,Bishop's Opening: Ponziani Gambit,-12.2,50.0,50.0,10,1619.1,1499.9
C24,Bishop's Opening: Warsaw Gambit,-34.0,100.0,0.0,1,1551.0,1585.0
C25,Vienna Game: Anderssen Defense,89.22222222222223,44.44444444444444,55.55555555555556,9,1559.5555555555557,1617.6666666666667
C25,Vienna Game: Max Lange Defense,58.57142857142857,42.857142857142854,57.142857142857146,7,1437.5714285714287,1555.0
C25,Vienna Game: Omaha Gambit,124.0,100.0,0.0,1,1691.0,1567.0
C25,Vienna Game: Paulsen Variation,1.0,33.333333333333336,66.66666666666667,3,1463.0,1530.0
C25,Vienna Game: Vienna Gambit,4.0,100.0,0.0,1,1543.0,1539.0
C25,Vienna Game: Zhuravlev Countergambit #2,-25.8,60.0,40.0,5,1407.2,1429.4
C26,Bishop's Opening: Vienna Hybrid |  Spielmann Attack,157.6,60.0,40.0,5,1755.0,1740.6
C26,Vienna Game: Falkbeer Variation,182.0,70.0,30.0,10,1327.6,1292.0
C26,Vienna Game: Mengarini Variation,28.25,50.0,50.0,4,1497.25,1479.0
C26,Vienna Game: Mieses Variation,436.0,0.0,100.0,2,1826.0,2262.0
C26,Vienna Game: Stanley Variation,50.21739130434783,56.52173913043478,43.47826086956522,23,1480.391304347826,1470.608695652174
C26,Vienna Game: Stanley Variation |  Reversed Spanish,65.8,50.0,50.0,10,1628.9,1533.9
C27,Bishop's Opening: Boden-Kieseritzky Gambit,-119.0,100.0,0.0,1,1239.0,1358.0
C27,Vienna Game,65.6923076923077,53.84615384615385,46.15384615384615,26,1439.6923076923076,1413.2307692307693
C27,Vienna Game #2,108.33333333333333,66.66666666666667,33.333333333333336,3,2042.6666666666667,2169.0
C28,Bishop's Opening: Vienna Hybrid,172.5,33.333333333333336,66.66666666666667,6,1731.5,1759.3333333333333
C28,Vienna Game: Vienna Gambit,159.83333333333334,83.33333333333333,16.666666666666668,6,1633.3333333333333,1474.1666666666667
C29,Vienna Game: Vienna Gambit |  Main Line,356.0,50.0,50.0,2,1976.0,1768.0
C30,King's Gambit,159.61764705882354,41.1764705882353,58.8235294117647,34,1543.4705882352941,1460.264705882353
C30,King's Gambit Accepted |  Dodo Variation,502.0,0.0,100.0,1,1312.0,1814.0
C30,King's Gambit Declined |  Classical Variation,112.0,0.0,100.0,4,1924.75,2036.75
C30,King's Gambit Declined |  Keene Defense,20.0,0.0,100.0,1,1617.0,1637.0
C30,King's Gambit Declined |  Mafia Defense,-126.0,50.0,50.0,2,1808.0,1830.0
C30,King's Gambit Declined |  Miles Defense,179.5,50.0,50.0,2,1867.5,1996.0
C30,King's Gambit Declined |  Norwalde Variation,-22.5,100.0,0.0,2,1579.0,1601.5
C30,King's Gambit Declined |  Petrov's Defense,75.0,100.0,0.0,5,1629.4,1554.4
C30,King's Gambit Declined |  Queen's Knight Defense,74.77777777777777,44.44444444444444,55.55555555555556,18,1603.2777777777778,1514.388888888889
C30,King's Gambit Declined: Classical |  Soldatenkov Variation,81.0,100.0,0.0,1,1833.0,1752.0
C30,King's Gambit Declined: Keene's Defense #2,-3.6666666666666665,100.0,0.0,6,1447.5,1451.1666666666667
C30,King's Gambit: Panteldakis Countergambit,142.0,100.0,0.0,1,1764.0,1622.0
C31,King's Gambit |  Falkbeer Countergambit Accepted,-54.5,100.0,0.0,2,1650.5,1705.0
C31,King's Gambit |  Falkbeer Countergambit |  Hinrichsen Gambit,-54.0,0.0,100.0,1,1847.0,1793.0
C31,King's Gambit |  Falkbeer Countergambit |  Miles Gambit,139.0,0.0,100.0,1,1439.0,1578.0
C31,King's Gambit |  Falkbeer Countergambit |  Nimzowitsch-Marshall Countergambit,154.0,50.0,50.0,2,1911.5,1919.5
C31,King's Gambit |  Falkbeer Countergambit |  Staunton Line,129.5,50.0,50.0,2,1589.0,1735.5
C33,King's Gambit Accepted |  Bishop's Gambit,62.22222222222222,66.66666666666667,33.333333333333336,9,1713.7777777777778,1808.4444444444443
C33,King's Gambit Accepted |  Bishop's Gambit |  Bogoljubov Variation,220.0,100.0,0.0,1,1870.0,1650.0
C33,King's Gambit Accepted |  Bishop's Gambit |  Lopez Defense,-36.0,100.0,0.0,1,1450.0,1486.0
C33,King's Gambit Accepted |  Bishop's Gambit |  Maurian Defense,203.33333333333334,33.333333333333336,66.66666666666667,3,1624.6666666666667,1734.6666666666667
C33,King's Gambit Accepted |  Polerio Gambit,5.5,50.0,50.0,6,1613.8333333333333,1686.0
C34,King's Gambit Accepted |  Fischer Defense,97.0,40.0,60.0,10,1505.7,1544.5
C34,King's Gambit Accepted |  King's Knight Gambit,118.0,77.77777777777777,22.22222222222222,9,1597.6666666666667,1505.888888888889
C34,King's Gambit Accepted |  MacLeod Defense,117.8695652173913,73.91304347826087,26.08695652173913,23,1662.7826086956522,1506.4782608695652
C34,King's Gambit Accepted |  Schallopp Defense,120.35,70.0,30.0,20,1601.3,1535.65
C35,King's Gambit Accepted |  Cunningham Defense,159.5,50.0,50.0,4,1785.75,1729.25
C36,King's Gambit Accepted |  Abbazia Defense,-244.0,0.0,100.0,1,1740.0,1496.0
C36,King's Gambit Accepted |  Modern Defense,55.666666666666664,100.0,0.0,3,1726.6666666666667,1671.0
C36,King's Gambit Accepted: Modern Defense #2,54.2,60.0,40.0,5,1712.0,1632.2
C37,King's Gambit Accepted |  Ghulam-Kassim Gambit,237.0,100.0,0.0,1,1933.0,1696.0
C37,King's Gambit Accepted |  King's Knight Gambit,130.66666666666666,66.66666666666667,33.333333333333336,3,1731.6666666666667,1502.3333333333333
C37,King's Gambit Accepted |  Muzio Gambit |  Sarratt Defense,-320.0,50.0,50.0,2,1822.0,1541.0
C37,King's Gambit Accepted |  Rosentreter Gambit,34.0,100.0,0.0,1,1447.0,1413.0
C37,King's Gambit Accepted |  Rosentreter-Testa Gambit,390.0,100.0,0.0,1,2167.0,1777.0
C37,King's Gambit Accepted |  Salvio Gambit,70.0,100.0,0.0,1,1895.0,1825.0
C37,King's Gambit Accepted: King Knight's Gambit,116.5,0.0,100.0,2,1529.0,1645.5
C38,King's Gambit Accepted |  Greco Gambit,-132.0,0.0,100.0,1,1940.0,1808.0
C38,King's Gambit Accepted |  Hanstein Gambit,-57.0,100.0,0.0,2,1557.0,1614.0
C39,King's Gambit Accepted |  Kieseritzky Gambit |  Kolisch Defense,38.0,100.0,0.0,1,1820.0,1782.0
C39,King's Gambit Accepted: Allgaier |  Schlechter Defense,-196.0,0.0,100.0,1,1910.0,1714.0
C40,Elephant Gambit,106.65714285714286,80.0,20.0,35,1478.0857142857142,1404.5714285714287
C40,Elephant Gambit: Maroczy Gambit,403.0,0.0,100.0,1,1281.0,1684.0
C40,Elephant Gambit: Paulsen Countergambit,69.2,50.0,50.0,10,1565.3,1560.1
C40,Gunderam Defense,65.7,70.0,30.0,10,1411.9,1342.6
C40,King's Knight Opening,84.38333333333334,70.0,30.0,60,1402.45,1330.1666666666667
C40,King's Pawn Game: Busch-Gass Gambit,82.94736842105263,68.42105263157895,31.57894736842105,38,1524.657894736842,1468.8157894736842
C40,King's Pawn Game: Damiano Defense,67.56896551724138,56.89655172413793,43.10344827586207,58,1362.9137931034484,1309.7241379310344
C40,King's Pawn Game: Gunderam Gambit,52.285714285714285,57.142857142857146,42.857142857142854,14,1429.857142857143,1348.857142857143
C40,King's Pawn Game: McConnell Defense,49.70786516853933,49.438202247191015,50.561797752808985,89,1499.5280898876404,1466.4044943820224
C40,Latvian Gambit,-79.33333333333333,33.333333333333336,66.66666666666667,3,1471.3333333333333,1529.3333333333333
C40,Latvian Gambit Accepted,74.83333333333333,50.0,50.0,6,1438.3333333333333,1489.8333333333333
C40,Latvian Gambit Accepted |  Bilguer Variation,-77.5,0.0,100.0,2,2148.0,2070.5
C40,Latvian Gambit Accepted |  Main Line,-14.0,100.0,0.0,2,2352.0,2366.0
C40,Latvian Gambit: Mason Countergambit,69.0,100.0,0.0,1,1424.0,1355.0
C40,Latvian Gambit: Mlotkowski Variation,-116.0,50.0,50.0,2,1574.5,1422.5
C41,Philidor Defense,103.48543689320388,66.01941747572816,33.980582524271846,103,1537.5436893203882,1463.8058252427184
C41,Philidor Defense #2,46.9875,50.625,49.375,160,1477.0125,1456.2875
C41,Philidor Defense #3,90.8108108108108,66.21621621621621,33.78378378378378,148,1547.9256756756756,1491.3581081081081
C41,Philidor Defense #4,110.95454545454545,59.09090909090909,40.90909090909091,22,1564.9545454545455,1678.7272727272727
C41,Philidor Defense: Bird Gambit,-42.0,0.0,100.0,1,1742.0,1700.0
C41,Philidor Defense: Exchange Variation,96.25,53.57142857142857,46.42857142857143,28,1666.357142857143,1636.3214285714287
C41,Philidor Defense: Exchange Variation #2,90.0,62.857142857142854,37.142857142857146,35,1599.4,1543.1714285714286
C41,Philidor Defense: Exchange Variation #3,51.666666666666664,33.333333333333336,66.66666666666667,6,1518.0,1523.6666666666667
C41,Philidor Defense: Hanham Variation,37.0,71.42857142857143,28.571428571428573,7,1560.0,1557.5714285714287
C41,Philidor Defense: Hanham Variation |  Krause Variation,-33.0,100.0,0.0,1,1935.0,1968.0
C41,Philidor Defense: Larsen Variation,103.0,50.0,50.0,2,1385.0,1310.0
C41,Philidor Defense: Lion Variation,229.66666666666666,33.333333333333336,66.66666666666667,3,1556.0,1914.3333333333333
C41,Philidor Defense: Lopez Countergambit,95.6,60.0,40.0,5,1584.8,1477.2
C41,Philidor Defense: Morphy Gambit,35.0,0.0,100.0,1,1510.0,1545.0
C41,Philidor Defense: Nimzowitsch Variation,74.75,50.0,50.0,4,1567.25,1425.5
C41,Philidor Defense: Nimzowitsch Variation #2,19.2,60.0,40.0,5,1324.2,1259.8
C41,Philidor Defense: Nimzowitsch Variation |  Klein Variation,38.0,50.0,50.0,2,1591.0,1552.0
C41,Philidor Defense: Paulsen Attack,-191.0,0.0,100.0,1,1547.0,1356.0
C41,Philidor Defense: Philidor Countergambit,235.4,80.0,20.0,5,1461.4,1322.0
C41,Philidor Defense: Philidor Countergambit |  Zukertort Variation,148.0,0.0,100.0,1,1462.0,1610.0
C41,Philidor Defense: Steinitz Variation,147.66666666666666,100.0,0.0,3,1725.3333333333333,1577.6666666666667
C42,Petrov's Defense,-10.433333333333334,40.0,60.0,30,1389.1,1354.8666666666666
C42,Petrov's Defense #2,81.43478260869566,65.21739130434783,34.78260869565217,23,1614.391304347826,1566.695652173913
C42,Petrov's Defense #3,70.5,50.0,50.0,2,1268.0,1334.5
C42,Russian Game: Classical Attack,49.5,50.0,50.0,4,1797.5,1780.5
C42,Russian Game: Classical Attack |  Chigorin Variation,31.5,50.0,50.0,2,1976.0,1949.5
C42,Russian Game: Classical Attack |  Staunton Variation,442.0,100.0,0.0,1,2323.0,1881.0
C42,Russian Game: Cochrane Gambit,274.0,50.0,50.0,2,1773.5,1803.5
C42,Russian Game: Cozio (Lasker) Attack,102.22222222222223,44.44444444444444,55.55555555555556,9,1637.7777777777778,1638.2222222222222
C42,Russian Game: Damiano Variation,65.3103448275862,82.75862068965517,17.24137931034483,29,1398.7931034482758,1325.4137931034484
C42,Russian Game: Damiano Variation |  Kholmov Gambit,67.66666666666667,100.0,0.0,3,1441.0,1373.3333333333333
C42,Russian Game: French Attack,359.5,0.0,100.0,2,1634.0,1993.5
C42,Russian Game: Karklins-Martinovsky Variation,74.0,100.0,0.0,2,1924.0,1850.0
C42,Russian Game: Millennium Attack,-3.0,0.0,100.0,1,1624.0,1621.0
C42,Russian Game: Moody Gambit,-21.0,0.0,100.0,1,1253.0,1232.0
C42,Russian Game: Nimzowitsch Attack,-10.8,40.0,60.0,5,1936.8,1902.4
C42,Russian Game: Paulsen Attack,218.33333333333334,33.333333333333336,66.66666666666667,3,1533.6666666666667,1611.3333333333333
C42,Russian Game: Stafford Gambit,2.6666666666666665,33.333333333333336,66.66666666666667,3,1507.0,1562.3333333333333
C42,Russian Game: Three Knights Game,76.14084507042253,63.38028169014085,36.61971830985915,71,1481.7042253521126,1435.9014084507041
C42,Russian Game: Urusov Gambit,84.91836734693878,57.142857142857146,42.857142857142854,49,1494.8367346938776,1505.6326530612246
C43,Petrov: Modern Attack,142.5,50.0,50.0,6,1623.6666666666667,1552.5
C43,Russian Game: Modern Attack |  Center Attack,43.0,0.0,100.0,1,1248.0,1291.0
C43,Russian Game: Modern Attack |  Center Variation,76.0,100.0,0.0,1,2130.0,2054.0
C43,Russian Game: Modern Attack |  Symmetrical Variation #2,-145.5,0.0,100.0,2,1449.5,1304.0
C44,Irish Gambit,99.0,0.0,100.0,1,1254.0,1353.0
C44,King's Knight Opening: Konstantinopolsky,84.4,30.0,70.0,10,1421.7,1519.1
C44,King's Knight Opening: Normal Variation,-2.1343283582089554,50.74626865671642,49.25373134328358,67,1425.1194029850747,1467.2238805970148
C44,King's Pawn Game: Dresden Opening,76.0,50.0,50.0,6,1484.0,1625.3333333333333
C44,King's Pawn Game: Pachman Wing Gambit,263.0,100.0,0.0,1,1456.0,1193.0
C44,King's Pawn Game: Tayler Opening,-60.333333333333336,41.666666666666664,58.333333333333336,12,1635.0,1563.3333333333333
C44,Ponziani Opening,87.34615384615384,50.0,50.0,26,1605.7692307692307,1551.2692307692307
C44,Ponziani Opening: Jaenisch Counterattack,125.9047619047619,52.38095238095238,47.61904761904762,21,1653.6666666666667,1602.7142857142858
C44,Ponziani Opening: Romanishin Variation,18.0,0.0,100.0,1,998.0,1016.0
C44,Ponziani Opening: Spanish Variation,-29.0,0.0,100.0,2,1564.0,1535.0
C44,Scotch Gambit,32.6,60.0,40.0,5,1724.2,1857.2
C44,Scotch Game,81.3495145631068,57.28155339805825,42.71844660194175,103,1492.6699029126214,1407.611650485437
C44,Scotch Game: Benima Defense,71.16666666666667,83.33333333333333,16.666666666666668,6,1629.1666666666667,1682.6666666666667
C44,Scotch Game: Goering Gambit |  Double Pawn Sacrifice,-26.5,0.0,100.0,2,1599.5,1573.0
C44,Scotch Game: Lolli Variation,0.4444444444444444,77.77777777777777,22.22222222222222,9,1573.4444444444443,1555.6666666666667
C44,Scotch Game: Scotch Gambit,159.55555555555554,88.88888888888889,11.11111111111111,9,1810.111111111111,1665.4444444444443
C44,Scotch Game: Scotch Gambit |  Cochrane-Anderssen Variation,-21.0,100.0,0.0,2,1426.0,1447.0
C44,Scotch Game: Scotch Gambit |  Dubois Reti Defense,-26.25,25.0,75.0,4,1654.25,1636.0
C44,Scotch Game: Scotch Gambit |  London Defense,-13.666666666666666,100.0,0.0,3,1696.6666666666667,1710.3333333333333
C44,Scotch Game: Scotch Gambit |  Sarratt Variation,185.8,60.0,40.0,5,1647.0,1512.0
C45,Scotch Game,61.75,49.074074074074076,50.925925925925924,108,1570.4537037037037,1593.2407407407406
C45,Scotch Game: Alekhine Gambit,80.0,50.0,50.0,2,1483.5,1568.5
C45,Scotch Game: Blumenfeld Attack,307.0,50.0,50.0,2,1689.0,1801.0
C45,Scotch Game: Classical Variation,89.18604651162791,60.46511627906977,39.53488372093023,43,1704.2790697674418,1742.906976744186
C45,Scotch Game: Classical Variation |  Intermezzo Variation,34.23076923076923,38.46153846153846,61.53846153846154,13,1578.6923076923076,1598.1538461538462
C45,Scotch Game: Fraser Variation,85.0,0.0,100.0,1,1431.0,1516.0
C45,Scotch Game: Haxo Gambit,271.1111111111111,88.88888888888889,11.11111111111111,9,1847.3333333333333,1578.888888888889
C45,Scotch Game: Horwitz Attack,269.0,100.0,0.0,1,2185.0,1916.0
C45,Scotch Game: Malaniuk Variation,119.33333333333333,16.666666666666668,83.33333333333333,6,1562.1666666666667,1649.8333333333333
C45,Scotch Game: Mieses Variation,50.0,100.0,0.0,3,1977.0,1927.0
C45,Scotch Game: Modern Defense,135.33333333333334,0.0,100.0,3,1573.0,1708.3333333333333
C45,Scotch Game: Paulsen Attack,-2.25,0.0,100.0,4,1729.75,1727.5
C45,Scotch Game: Potter Variation,94.25,75.0,25.0,4,1948.75,1869.0
C45,Scotch Game: Schmidt Variation,16.63157894736842,57.89473684210526,42.10526315789474,19,1606.4736842105262,1575.3157894736842
C45,Scotch Game: Scotch Gambit |  Advance Variation,-140.5,37.5,62.5,8,1868.75,1791.25
C45,Scotch Game: Scotch Gambit |  Kingside Variation,453.0,0.0,100.0,1,1673.0,2126.0
C45,Scotch Game: Steinitz Variation,785.0,0.0,100.0,1,1232.0,2017.0
C46,Four Knights Game,160.96,48.0,52.0,25,1425.6,1529.12
C46,Four Knights Game: Gunsberg Variation,-22.2,50.0,50.0,10,1578.6,1584.8
C46,Four Knights Game: Halloween Gambit,9.666666666666666,33.333333333333336,66.66666666666667,3,1649.6666666666667,1734.0
C46,Four Knights Game: Italian Variation,109.0,69.1358024691358,30.864197530864196,81,1483.888888888889,1468.5925925925926
C46,Three Knights Opening,33.53125,56.25,43.75,64,1499.875,1526.5625
C46,Three Knights Opening #2,63.916666666666664,33.333333333333336,66.66666666666667,12,1417.25,1455.1666666666667
C46,Three Knights Opening: Schlechter Variation,360.0,100.0,0.0,1,1764.0,1404.0
C46,Three Knights Opening: Steinitz Defense,10.0,100.0,0.0,1,1286.0,1276.0
C46,Three Knights Opening: Winawer Defense,79.0,0.0,100.0,4,1724.25,1803.25
C47,Four Knights Game: Italian Variation |  Noa Gambit,580.0,0.0,100.0,2,1711.0,2291.0
C47,Four Knights Game: Scotch Variation,60.53846153846154,61.53846153846154,38.46153846153846,13,1359.0,1370.3076923076924
C47,Four Knights Game: Scotch Variation Accepted,13.666666666666666,33.333333333333336,66.66666666666667,18,1656.7777777777778,1633.7777777777778
C48,Four Knights Game: Ranken Variation,57.142857142857146,71.42857142857143,28.571428571428573,7,1525.7142857142858,1490.2857142857142
C48,Four Knights Game: Rubinstein Countergambit |  Henneberger Variation,608.0,100.0,0.0,1,1866.0,1258.0
C48,Four Knights Game: Spanish Variation,38.36666666666667,63.333333333333336,36.666666666666664,30,1511.2,1559.6333333333334
C48,Four Knights Game: Spanish Variation |  Classical Variation,103.15,50.0,50.0,20,1613.9,1624.15
C48,Four Knights Game: Spanish Variation |  Rubinstein Variation,52.0,25.0,75.0,4,1900.0,2004.0
C48,Four Knights Game: Spanish Variation |  Rubinstein Variation Accepted,112.5,50.0,50.0,2,1363.5,1191.0
C49,Four Knights Game: Double Spanish,229.25,25.0,75.0,4,1459.25,1640.0
C49,Four Knights Game: Spanish Variation |  Symmetrical Variation #3,320.0,0.0,100.0,1,1160.0,1480.0
C50,Four Knights Game: Italian Variation,67.93877551020408,48.97959183673469,51.02040816326531,49,1491.8775510204082,1477.204081632653
C50,Giuoco Piano,70.73170731707317,50.0,50.0,82,1589.1341463414635,1593.6707317073171
C50,Italian Game,74.83333333333333,61.904761904761905,38.095238095238095,84,1506.4404761904761,1431.7261904761904
C50,Italian Game: Giuoco Pianissimo,87.15384615384616,38.46153846153846,61.53846153846154,26,1549.1153846153845,1616.8076923076924
C50,Italian Game: Giuoco Pianissimo |  Canal Variation,95.54545454545455,27.272727272727273,72.72727272727273,11,1702.3636363636363,1780.2727272727273
C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,60.574074074074076,37.03703703703704,62.96296296296296,54,1642.111111111111,1616.7592592592594
C50,Italian Game: Giuoco Pianissimo |  Normal,29.622222222222224,46.666666666666664,53.333333333333336,45,1600.088888888889,1605.7111111111112
C50,Italian Game: Hungarian Defense,169.33333333333334,47.61904761904762,52.38095238095238,21,1642.2380952380952,1700.5238095238096
C50,Italian Game: Rosentreter Gambit,299.0,33.333333333333336,66.66666666666667,3,1460.3333333333333,1535.3333333333333
C50,Italian Game: Rousseau Gambit,64.2,60.0,40.0,5,1396.0,1362.2
C50,Italian Game: Schilling-Kostic Gambit,48.064516129032256,35.483870967741936,64.51612903225806,31,1509.9354838709678,1528.7096774193549
C51,Italian Game: Evans Gambit,202.0,100.0,0.0,1,1444.0,1242.0
C51,Italian Game: Evans Gambit Declined,96.71428571428571,42.857142857142854,57.142857142857146,7,1693.857142857143,1606.5714285714287
C51,Italian Game: Evans Gambit Declined |  5.a4,323.0,0.0,100.0,1,1651.0,1974.0
C51,Italian Game: Evans Gambit Declined |  Cordel Variation,35.0,0.0,100.0,1,1696.0,1731.0
C51,Italian Game: Evans Gambit |  McDonnell Defense,107.83333333333333,66.66666666666667,33.333333333333336,6,1642.0,1563.5
C51,Italian Game: Evans Gambit |  Stone-Ware Variation,394.0,0.0,100.0,1,1361.0,1755.0
C51,Italian Game: Jerome Gambit,17.5,50.0,50.0,2,1493.5,1527.0
C52,Italian Game: Evans Gambit |  Anderssen Defense,-75.0,0.0,100.0,1,1994.0,1919.0
C52,Italian Game: Evans Gambit |  Main Line,89.0,100.0,0.0,2,1442.0,1353.0
C52,Italian Game: Evans Gambit |  Pierce Defense,184.0,100.0,0.0,2,1882.5,1698.5
C52,Italian Game: Evans Gambit |  Slow Variation,-37.0,0.0,100.0,2,1643.5,1606.5
C53,Italian Game: Bird's Attack,124.66666666666667,66.66666666666667,33.333333333333336,3,1532.6666666666667,1727.3333333333333
C53,Italian Game: Classical Variation,73.0,0.0,100.0,1,1459.0,1532.0
C53,Italian Game: Classical Variation #2,57.45454545454545,63.63636363636363,36.36363636363637,22,1634.9545454545455,1672.6818181818182
C53,Italian Game: Classical Variation |  Albin Gambit,24.4,40.0,60.0,5,1808.0,1767.2
C53,Italian Game: Classical Variation |  Center Attack,113.66666666666667,33.333333333333336,66.66666666666667,3,1507.6666666666667,1634.0
C53,Italian Game: Classical Variation |  Center Holding Variation,489.0,0.0,100.0,1,1500.0,1989.0
C53,Italian Game: Classical Variation |  Closed Variation,-17.0,0.0,100.0,1,1636.0,1619.0
C53,Italian Game: Classical Variation |  Giuoco Pianissimo,33.19230769230769,53.84615384615385,46.15384615384615,26,1687.076923076923,1704.8846153846155
C53,Italian Game: Classical Variation |  Greco Gambit,530.6666666666666,0.0,100.0,3,1536.3333333333333,2067.0
C53,Italian Game: Classical Variation |  La Bourdonnais Variation,458.0,0.0,100.0,1,1178.0,1636.0
C54,Italian Game: Classical Variation |  Greco Gambit |  Main Line,-86.0,0.0,100.0,1,1968.0,1882.0
C54,Italian Game: Classical Variation |  Greco Gambit |  Moeller-Therkatz Attack,-114.5,0.0,100.0,2,1820.0,1705.5
C54,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,28.153846153846153,46.15384615384615,53.84615384615385,13,1695.0,1718.2307692307693
C54,Italian Game: Giuoco Piano |  Aitken Variation,12.0,66.66666666666667,33.333333333333336,3,1793.6666666666667,1777.6666666666667
C54,Italian Game: Giuoco Piano |  Greco's Attack,43.642857142857146,21.428571428571427,78.57142857142857,14,1591.642857142857,1650.0
C55,Italian Game: Anti-Fried Liver Defense,57.97202797202797,58.04195804195804,41.95804195804196,143,1581.4055944055945,1568.5104895104896
C55,Italian Game: Deutz Gambit,184.66666666666666,50.0,50.0,6,1852.6666666666667,1883.3333333333333
C55,Italian Game: Scotch Gambit,-242.0,100.0,0.0,1,1806.0,2048.0
C55,Italian Game: Scotch Gambit Declined,26.5,50.0,50.0,2,1624.0,1667.5
C55,Italian Game: Scotch Gambit |  Janowski Defense,28.666666666666668,33.333333333333336,66.66666666666667,3,1817.3333333333333,1714.0
C55,Italian Game: Scotch Gambit |  Max Lange Attack,-388.0,0.0,100.0,1,1874.0,1486.0
C55,Italian Game: Scotch Gambit |  Walbrodt-Baird Gambit,-15.5,50.0,50.0,2,1692.0,1611.5
C55,Italian Game: Scotch Gambit |  de Riviere Defense,424.0,100.0,0.0,1,2105.0,1681.0
C55,Italian Game: Two Knights Defense,55.68421052631579,36.8421052631579,63.1578947368421,19,1549.157894736842,1611.0526315789473
C55,Italian Game: Two Knights Defense #2,16.75,50.0,50.0,4,1599.0,1548.75
C55,Italian Game: Two Knights Defense |  Max Lange Attack,129.0,0.0,100.0,1,1848.0,1977.0
C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,134.19607843137254,64.70588235294117,35.294117647058826,51,1663.235294117647,1611.0392156862745
C55,Italian Game: Two Knights Defense |  Open Variation,211.5,100.0,0.0,2,1473.5,1262.0
C55,Italian Game: Two Knights Defense |  Perreux Variation,380.0,100.0,0.0,1,1569.0,1189.0
C55,Italian Game: Two Knights Defense |  de Riviere Gambit,12.5,50.0,50.0,6,1576.3333333333333,1574.8333333333333
C56,Italian Game: Scotch Gambit |  Anderssen Attack,137.0,0.0,100.0,1,1812.0,1949.0
C56,Italian Game: Scotch Gambit |  Max Lange Attack |  Spielmann Defense,-73.0,100.0,0.0,1,1367.0,1440.0
C57,Italian Game: Two Knights Defense |  Fried Liver Attack,54.421052631578945,57.89473684210526,42.10526315789474,19,1431.421052631579,1425.9473684210527
C57,Italian Game: Two Knights Defense |  Fritz Variation,21.333333333333332,22.22222222222222,77.77777777777777,9,1678.3333333333333,1693.888888888889
C57,Italian Game: Two Knights Defense |  Knight Attack,211.58333333333334,91.66666666666667,8.333333333333334,12,1466.8333333333333,1254.0833333333333
C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,57.074074074074076,40.74074074074074,59.25925925925926,27,1439.2962962962963,1376.2222222222222
C57,Italian Game: Two Knights Defense |  Lolli Attack,117.33333333333333,66.66666666666667,33.333333333333336,3,1582.0,1466.0
C57,Italian Game: Two Knights Defense |  Polerio Defense,-101.25,62.5,37.5,8,1485.25,1424.25
C57,Italian Game: Two Knights Defense |  Ponziani-Steinitz Gambit,246.0,100.0,0.0,1,1784.0,1538.0
C57,Italian Game: Two Knights Defense |  Traxler Counterattack,4.0,0.0,100.0,1,1613.0,1617.0
C57,Italian Game: Two Knights Defense |  Traxler Counterattack |  Bishop Sacrifice Line,-23.666666666666668,100.0,0.0,3,1680.6666666666667,1704.3333333333333
C57,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line,-112.33333333333333,50.0,50.0,6,1420.8333333333333,1574.1666666666667
